item_sku_id,dc_id,dist_type,para1,para2
739,0,G,6.421070033,11.97065386
739,4,G,4.657446593,7.074510009
739,2,G,3.433080848,5.164111871
739,1,G,3.530730163,10.11938378
739,3,G,1.641679351,3.10760741
222,2,G,0.542608134,1.280694502
222,5,G,0.201805964,2.603608529
222,1,G,0.288943769,2.287701
222,4,G,1.012373574,1.623973441
222,3,N,1,0.812672176
222,0,G,1.986332232,1.96256448
741,2,N,1,0.735827664
741,5,N,1,0.456353591
741,3,N,1,0.422939068
741,0,N,1,0.735827664
741,4,N,1,0.431006494
741,1,N,1,0.676217765
40,2,N,1,0.856846473
40,4,N,1,0.488666085
40,3,N,1,0.774052478
40,1,N,1,0.407565789
40,0,N,1,0.392336922
40,5,N,1,0.698224852
369,3,G,0.435233963,2.063959066
369,5,G,1.037623923,1.84580771
369,2,G,1.302378965,2.056211113
369,4,G,4.228786926,1.394798364
369,1,G,2.794046975,1.850180606
369,0,G,3.640686032,2.8212228
298,0,G,0.210415571,3.222033898
298,2,N,1,0.376467586
298,4,N,2,0.793010753
298,1,N,1,0.640608035
298,5,N,1,0.812672176
298,3,N,1,0.698224852
763,4,N,1,0.403372835
763,3,N,1,0.856846473
763,0,N,1,0.379456082
763,2,N,1,0.529567054
763,5,G,0.204081633,0.830508475
763,1,G,0.204081633,0.830508475
502,0,G,1.227753297,7.855053469
502,1,G,1.382204033,2.219496208
502,3,N,1,0.549807198
502,2,G,0.808962264,2.053268765
502,4,G,1.757451759,2.854672469
502,5,G,0.598062475,1.558705701
465,4,G,0.373254338,1.907183212
465,5,N,1,0.398648649
465,1,G,0.685909301,1.902707462
465,0,G,0.948512821,2.430209372
465,3,N,1,0.591125954
465,2,G,0.262032086,2.716707022
602,5,N,1,0.278301887
602,0,G,0.250129199,2.981510015
602,1,N,1,0.256968641
602,3,G,0.035087719,0.966101695
602,2,N,1,0.732919255
602,4,N,1,0.505353319
790,2,G,0.414383562,0.899845917
790,5,G,0.211143695,0.963276836
790,0,G,1.11878453,1.36346516
790,3,G,0.072727273,0.93220339
790,1,G,0.619210978,1.04014273
790,4,G,0.496141125,1.024858757
569,2,N,2,0.711730449
569,0,G,0.717779503,1.015372487
569,1,G,0.582981985,2.267709691
569,3,N,6,0.970394737
569,5,N,1,0.749546279
569,4,G,0.42220599,1.364905284
839,2,G,0.388769231,5.798394291
839,5,G,0.286912752,3.367231638
839,3,G,0.262032086,0.905569007
839,4,G,0.415359837,5.71283293
839,0,G,0.327230325,13.00074279
839,1,G,0.371135049,5.571547652
604,1,G,2.655,1.129943503
604,3,G,0.405711389,2.047042546
604,5,G,1.26177437,1.289548023
604,4,G,3.305879661,0.871585244
604,2,G,1.738242574,1.03357851
604,0,G,3.643090935,1.488771186
663,0,G,1.397210431,1.164548023
663,2,N,1,0.238501617
663,1,G,0.420554619,2.700227675
663,3,N,1,0.349526066
663,5,N,1,0.37270291
663,4,G,0.692563408,1.835480226
340,0,G,0.861346766,1.121617603
340,4,G,0.682091691,1.714566446
340,2,N,1,0.394289186
340,5,N,8,0.94260355
340,3,N,1,0.604945718
340,1,G,0.242215145,2.589097572
580,3,G,0.156862745,0.86440678
580,1,G,0.404761905,0.711864407
580,2,N,1,0.464759536
580,0,G,0.465838509,1.091525424
580,4,N,1,0.717989418
580,5,N,1,0.492487479
273,1,G,1.421509125,3.06430126
273,2,G,1.238857458,1.833291171
273,3,G,0.564619,1.741087084
273,0,G,2.280612845,5.477266978
273,5,G,1.57025244,2.590536723
273,4,G,1.942306172,3.350900424
171,5,G,0.092592593,0.915254237
171,0,G,0.406524467,1.50094162
171,3,N,1,0.329977629
171,4,G,0.229166667,0.813559322
171,2,N,1,0.683397683
171,1,N,3,0.934859155
816,3,G,0.324288107,2.299691834
816,5,G,0.33674262,2.566965769
816,1,G,0.710215142,2.219427738
816,0,G,0.734886453,3.159717927
816,4,G,0.672705118,2.292791954
816,2,G,0.737516005,1.103107345
938,3,G,1.115562566,1.5649169
938,4,G,3.734274194,2.001614205
938,5,G,2.311875169,1.356298672
938,1,G,2.879563938,1.518591512
938,0,G,2.680705984,3.528035964
938,2,G,1.666302391,1.637646068
210,0,G,5.953960771,2.018311778
210,2,G,1.759698515,1.213613129
210,1,G,2.049202414,1.612863972
210,5,G,0.639847864,4.291274325
210,4,G,2.714184183,2.216853664
210,3,G,1.017445918,0.899560578
344,0,G,0.156862745,0.86440678
344,4,N,1,0.159552338
344,3,N,1,0.349112426
344,2,N,1,0.272307692
344,5,N,1,0.575921909
344,1,N,1,0.29975473
854,5,N,1,0.260923404
854,2,G,0.311111111,0.762711864
854,4,G,0.702726629,1.519504977
854,3,N,1,0.201694411
854,0,G,0.662265708,2.712823793
854,1,N,5,0.914728682
38,2,G,1.570006223,1.878433665
38,4,G,1.951581461,2.457806792
38,3,G,0.508017146,2.669067797
38,5,G,1.087280754,2.104456999
38,1,G,1.134889442,5.719962827
38,0,G,1.779089323,5.992401175
89,0,G,1.333795975,1.57572444
89,5,G,0.309003215,1.700382723
89,2,G,0.710144928,1.002421308
89,1,G,0.785064708,1.446496332
89,3,N,5,0.939138577
89,4,G,1.270149858,1.494552058
682,3,G,0.989202292,1.147988869
682,4,G,1.966666667,1.016949153
682,2,G,1.46888412,0.85387082
682,1,G,1.303543218,1.976360393
682,5,G,0.870471014,1.810825588
682,0,G,1.621748555,2.100683026
47,4,G,0.473432519,3.544256121
47,2,N,1,0.386234961
47,3,N,3,0.87768595
47,1,G,0.467020391,2.431570959
47,5,N,1,0.347724781
47,0,G,0.519313305,5.026194145
649,3,N,1,0.265203596
649,4,N,1,0.17856507
649,1,N,1,0.699052133
649,0,N,2,0.872781065
649,2,N,1,0.260782213
649,5,N,1,0.258999122
548,2,G,0.053571429,0.949152542
548,4,N,3,0.919664269
548,3,G,0.072727273,0.93220339
548,1,N,6,0.970394737
548,5,N,1,0.618881119
548,0,G,0.276545455,2.390265102
568,4,N,21,0.987723214
568,3,N,1,0.812672176
568,2,N,1,0.538623596
568,1,N,1,0.58206278
568,5,G,0.18,0.847457627
568,0,G,0.333605664,1.778208232
427,5,N,1,0.275443511
427,4,N,1,0.408176101
427,2,N,1,0.33908046
427,3,G,0.035087719,0.966101695
427,0,N,1,0.276078521
427,1,N,1,0.538623596
84,5,G,0.4726094,1.936597615
84,4,G,0.967645595,1.891713748
84,2,G,0.443674977,1.184253691
84,3,N,1,0.655555556
84,1,G,0.861346766,1.121617603
84,0,G,1.515001829,1.018066679
21,3,N,1,0.735827664
21,4,G,0.314750198,3.39252085
21,2,N,1,0.446486486
21,5,G,0.238661568,5.610384038
21,0,G,0.326349817,5.972586588
21,1,G,0.2623959,4.134004237
914,4,G,0.477172312,1.278719397
914,2,N,1,0.447905759
914,1,G,0.855345912,1.347457627
914,0,G,1.420907641,1.669975787
914,5,N,1,0.705344585
914,3,N,1,0.580500894
188,3,G,0.365457686,2.133382461
188,0,G,2.06913525,2.228065803
188,1,G,0.925644846,2.581800697
188,2,G,0.591585258,2.091478988
188,4,G,1.093505914,2.169975787
188,5,G,0.482736014,1.650198341
638,0,G,1.199007396,1.569094518
638,1,G,0.522580645,1.167608286
638,4,G,0.570342205,0.891525424
638,2,G,0.326323423,1.55819209
638,5,N,1,0.812672176
638,3,G,0.23603352,0.933507171
185,2,G,0.352733686,0.961016949
185,4,G,0.648200758,0.967475951
185,0,G,0.905274489,1.08591467
185,5,N,3,0.861313869
185,1,G,0.32118984,1.635866594
185,3,G,0.134615385,0.881355932
836,1,N,2,0.763623978
836,3,G,0.134615385,0.881355932
836,2,N,1,0.448669202
836,0,G,0.589387755,1.092774309
836,5,G,0.187306502,0.995377504
836,4,N,4,0.909902597
953,4,G,0.36197049,1.826162538
953,1,G,0.485460993,1.291800275
953,2,N,2,0.723292469
953,0,G,0.631539611,1.744458931
953,5,N,1,0.646929825
953,3,N,1,0.34502924
414,4,G,2.121529597,1.438041431
414,2,G,1.242770522,0.995588577
414,3,G,0.433864542,1.289162815
414,0,G,3.492879813,1.984667026
414,1,G,1.933291378,1.683262712
414,5,G,0.809264898,1.277577105
446,4,G,0.505102041,1.107344633
446,3,G,0.18,0.847457627
446,2,N,1,0.78180212
446,1,N,4,0.881084071
446,0,G,0.550406116,1.478107345
446,5,N,2,0.897338403
967,2,G,0.535315985,0.759887006
967,1,G,0.566371681,0.957627119
967,5,N,1,0.711251435
967,3,G,0.187306502,0.995377504
967,4,G,0.519313305,0.718027735
967,0,G,0.557578516,2.127845036
550,3,N,1,0.4803849
550,4,G,0.78639688,2.737221407
550,1,G,1.040668947,1.205222171
550,0,G,1.134615385,1.762711864
550,2,G,0.639695032,1.351279495
550,5,G,0.175178754,4.740920097
933,0,N,1,0.495924605
933,3,N,1,0.144371941
933,5,N,1,0.188297872
933,1,N,1,0.640608035
933,4,N,2,0.799698795
933,2,N,1,0.498508946
600,5,N,1,0.303785138
600,0,G,0.654686218,2.925453727
600,4,N,2,0.813793103
600,1,G,0.332872291,1.934879572
600,3,N,1,0.735827664
600,2,N,2,0.822709163
253,0,N,1,0.23685267
253,1,N,1,0.356006583
253,2,N,1,0.383116883
253,4,N,1,0.732919255
253,5,N,1,0.196748645
253,3,N,1,0.353293413
24,2,G,0.391277129,3.248813559
24,4,G,0.657787884,2.319020716
24,5,G,0.506661732,1.237746221
24,3,N,2,0.789206642
24,0,G,0.981857912,2.39946348
24,1,G,0.745537597,2.341615929
644,0,G,2.541520323,8.002683616
644,5,G,2.184195985,1.195025314
644,3,G,1.123924817,1.266747377
644,1,G,2.559430118,3.688585948
644,4,G,2.705665025,4.234680574
644,2,G,2.382398513,1.764352105
61,4,G,3.33473542,6.851355429
61,3,G,1.516447114,3.833670999
61,2,G,2.767678288,3.619260661
61,5,G,3.289198606,2.43220339
61,1,G,3.471403976,6.083603123
61,0,G,3.646718198,12.1771898
88,4,G,2.179585667,5.816686305
88,3,G,1.276075738,3.519795331
88,5,G,2.03504805,1.998870057
88,2,G,1.515859076,5.109817157
88,0,G,3.381181736,9.248596757
88,1,G,2.610330214,5.493168249
126,1,N,1,0.519061584
126,5,N,1,0.575208914
126,3,G,0.053571429,0.949152542
126,4,N,1,0.683397683
126,2,N,1,0.390469887
126,0,N,1,0.405963303
761,4,G,1.309150416,6.21440678
761,3,G,1.05066051,2.064883475
761,1,G,1.532498815,4.357566893
761,0,G,1.434871344,10.4302743
761,5,G,0.737976748,6.063302517
761,2,G,1.15069304,3.181575643
677,1,G,1.967251462,0.999415546
677,2,G,1.121060577,1.647955217
677,4,G,3.319642857,0.73011734
677,0,G,2.835,1.506591337
677,5,G,0.511358144,1.524686809
677,3,N,1,0.620377085
754,3,N,1,0.691897655
754,5,N,1,0.239691245
754,0,G,1.839600576,1.317529928
754,1,G,0.551552363,2.120363547
754,4,G,0.456686171,2.969067797
754,2,G,0.326438849,1.713405239
850,3,N,1,0.683397683
850,5,N,1,0.591182365
850,2,N,1,0.234570239
850,0,G,0.270599251,3.19441675
850,1,G,0.324175824,3.084745763
850,4,N,2,0.762931034
659,5,G,0.895660815,1.968057366
659,3,G,0.382592061,1.772033898
659,1,G,1.167429618,1.466353415
659,2,G,0.774113887,1.598328303
659,0,G,1.415528954,3.508301035
659,4,G,1.922263264,1.886900048
123,3,G,0.277056277,0.978813559
123,4,G,1.826499784,0.853721444
123,2,G,0.837370242,0.890600924
123,1,G,0.724442632,1.707917344
123,0,G,0.72742268,1.957223567
123,5,G,0.616909621,1.263817244
287,1,G,0.39527027,1.672316384
287,5,G,0.308269423,2.364209696
287,4,G,0.602767811,2.361985472
287,0,G,0.332648871,2.751412429
287,3,N,1,0.514419852
287,2,G,0.23399584,3.259510358
894,3,N,1,0.769171779
894,5,G,0.362360398,2.291940505
894,0,G,0.962797963,2.270923663
894,1,G,0.46410305,2.556416465
894,4,G,0.977211796,1.404896422
894,2,G,0.352128047,2.117873652
901,5,G,0.053571429,0.949152542
901,0,G,0.587207412,2.453439681
901,1,G,0.714210248,1.234028683
901,4,G,0.445434298,1.522033898
901,2,N,1,0.352790433
901,3,N,2,0.897338403
453,2,G,0.490431232,2.142700929
453,5,G,0.837370242,0.890600924
453,3,N,2,0.791463415
453,0,G,2.690336975,1.178102057
453,4,G,1.871004895,1.032708891
453,1,G,0.811975254,2.191767554
734,0,G,3.119602192,8.687548362
734,4,G,2.67120429,4.079921976
734,3,G,1.801852269,2.379848597
734,1,G,1.792899408,5.728813559
734,5,G,2.403846154,2.291525424
734,2,G,2.672410335,2.314929185
25,1,G,3.65336192,1.312930467
25,3,G,0.676801058,1.602754237
25,0,G,6.376646573,1.796810751
25,4,G,4.312382234,1.407063725
25,2,G,3.130694234,1.044875735
25,5,G,0.831137573,1.651810002
455,2,G,0.455267559,1.228556754
455,1,G,0.587207412,2.453439681
455,5,G,0.326438849,1.713405239
455,3,N,2,0.744479495
455,0,G,0.584327889,3.538760767
455,4,G,0.512254443,2.448465415
812,2,G,0.354098361,1.723163842
812,4,G,0.519313305,1.43605547
812,1,N,3,0.834634146
812,5,N,1,0.691897655
812,3,N,1,0.805672269
812,0,G,0.773643159,1.511667895
34,3,N,1,0.575208914
34,2,N,1,0.361716621
34,1,G,0.288943769,2.287701
34,4,G,0.422149837,1.445386064
34,0,G,0.468807966,3.543064684
34,5,N,1,0.666129032
420,1,G,0.312421895,2.712542373
420,0,G,0.422518727,3.81088314
420,4,N,1,0.276164186
420,3,G,0.053571429,0.949152542
420,2,N,1,0.4089477
420,5,N,1,0.615257958
290,2,G,0.423960454,2.158819837
290,5,G,0.505102041,1.107344633
290,1,G,0.79017094,1.844698463
290,0,G,0.878197418,2.856390289
290,4,G,1.350089081,1.29307224
290,3,N,1,0.564752252
563,5,G,0.362449799,0.888492417
563,3,N,1,0.688333333
563,1,G,0.37437604,1.35819209
563,4,G,0.43902439,0.926553672
563,0,N,3,0.849939976
563,2,N,1,0.538623596
180,0,G,0.796707819,0.93605547
180,4,G,0.542286007,1.437730287
180,5,N,1,0.641304348
180,2,N,1,0.602040816
180,1,G,0.392014519,1.556497175
180,3,N,1,0.365460852
751,5,N,1,0.299927378
751,2,N,1,0.297478992
751,3,N,1,0.580500894
751,4,G,0.340909091,0.745762712
751,1,N,1,0.33436373
751,0,G,0.197255997,4.210307852
855,1,G,2.760837656,4.309672123
855,2,G,2.867105073,2.039498895
855,3,G,2.440011879,1.090575408
855,0,G,3.966547736,5.601934091
855,5,G,4.041254013,1.442747339
855,4,G,3.03542821,4.377680733
579,2,G,2.875527488,2.61116425
579,3,G,1.858818942,2.088076382
579,0,G,5.708990112,6.573040589
579,4,G,5.430910276,3.489130105
579,1,G,3.804257489,3.149905305
579,5,G,3.330162477,2.229239223
173,4,G,0.474277315,1.572419106
173,2,G,0.372396987,1.866060356
173,5,N,1,0.738654147
173,1,G,0.535049879,1.995695453
173,0,G,0.735294118,1.037288136
173,3,G,0.23603352,0.933507171
272,3,N,1,0.502321981
272,5,G,0.43902439,1.15819209
272,1,G,1.167856199,1.36422647
272,0,G,2.978899462,1.365536723
272,2,G,0.797297297,1.254237288
272,4,G,1.370671835,1.273654764
4,3,G,1.49375342,2.053750351
4,1,G,3.270724083,4.358128943
4,0,G,2.803552957,7.327264082
4,5,G,2.832326284,1.346440678
4,4,G,4.622086605,3.736664393
4,2,G,3.539464236,1.714326295
440,5,G,0.314423519,1.994502978
440,4,G,0.910178886,1.582851446
440,0,G,0.830719334,2.672790788
440,2,G,0.449801077,2.336249317
440,3,N,2,0.789206642
440,1,G,0.865907653,1.448465415
849,0,G,0.410869565,2.598870057
849,4,G,0.403535574,1.806070162
849,2,N,1,0.774052478
849,3,N,1,0.856846473
849,1,G,0.570342205,0.891525424
849,5,N,1,0.462048193
135,0,G,4.920114835,5.480787054
135,4,G,3.45973176,4.247414619
135,1,G,3.770272633,4.378589079
135,5,G,4.693072762,1.184580405
135,3,G,1.850191838,1.887115353
135,2,G,3.476633362,2.159696981
408,2,G,0.229166667,0.813559322
408,5,N,1,0.422939068
408,1,N,1,0.812672176
408,4,N,1,0.423546303
408,0,G,0.427022519,1.270127119
408,3,N,1,0.261061947
203,4,G,2.080064793,14.55300169
203,0,G,1.955934402,41.80237935
203,2,G,1.940707778,8.462752095
203,1,G,2.554193366,13.80249348
203,3,G,1.987740993,2.847965087
203,5,G,2.709955292,2.34540113
841,1,N,1,0.298116674
841,0,G,0.347042773,4.542008383
841,5,N,1,0.133743523
841,2,N,1,0.526785714
841,4,N,1,0.371069182
841,3,N,1,0.303775744
211,4,G,1.926642679,7.899928278
211,2,G,1.162377903,5.365972734
211,5,G,1.054904943,3.277666999
211,0,G,1.538921844,20.04485007
211,1,G,2.085127594,6.884917856
211,3,G,1.066075107,1.844243133
926,5,N,1,0.583003953
926,2,N,1,0.732919255
926,4,N,1,0.221232716
926,3,N,1,0.254310345
926,0,N,1,0.18100868
926,1,N,1,0.183116077
788,5,G,0.394208089,4.084567351
788,0,G,1.662017777,14.71562305
788,4,G,1.382465288,7.40509597
788,2,G,0.712358131,6.733425166
788,3,G,0.354207991,2.392542373
788,1,G,1.513082307,6.127351036
774,3,G,0.437713505,2.400765446
774,1,G,1.701775513,6.613232591
774,0,G,1.396244495,17.54100053
774,2,G,1.050857952,3.51609392
774,4,G,1.327275013,7.981179661
774,5,G,0.72890933,2.999605834
232,1,G,0.770909954,2.506393101
232,3,N,1,0.362556329
232,2,G,0.34130499,3.376869392
232,4,G,0.959710903,2.790388329
232,0,G,1.257597644,4.016266636
232,5,G,0.449801077,2.336249317
478,4,G,0.666829031,1.880897847
478,0,G,1.212791157,2.683262712
478,3,N,1,0.388157895
478,2,G,0.414383562,1.349768875
478,5,N,1,0.216117216
478,1,G,0.592148014,2.318476669
744,0,G,1.279909929,21.98247907
744,3,G,0.956632653,1.328813559
744,1,G,1.877927774,6.877396681
744,4,G,1.597270588,8.924121808
744,5,G,0.796547711,2.361887311
744,2,G,1.803288026,2.84790513
492,3,N,2,0.84947644
492,2,G,0.230848153,3.303954802
492,4,G,0.798249314,3.694525619
492,1,G,0.795131846,1.1937046
492,5,N,1,0.664303586
492,0,G,1.104558898,2.685326877
821,1,G,0.660280702,2.489952822
821,0,G,0.866042117,4.070730117
821,2,N,1,0.497405966
821,4,G,0.837074584,1.376869392
821,5,N,1,0.203370356
821,3,G,0.134615385,0.881355932
191,5,N,1,0.774052478
191,2,N,1,0.215213523
191,0,G,1.015379634,1.869552058
191,3,N,1,0.265885534
191,4,G,0.376064011,2.118283448
191,1,N,1,0.21008716
96,2,G,0.613725261,4.004441847
96,3,G,0.278637771,1.824858757
96,1,G,1.20782333,5.079876393
96,5,G,0.462030376,1.247258225
96,0,G,2.063866802,7.563554721
96,4,G,2.313988206,1.823837724
571,0,G,1.187886279,1.769272827
571,5,N,1,0.65786385
571,1,G,1.000555864,1.016384181
571,4,G,0.650768339,1.745003795
571,2,N,1,0.33852459
571,3,N,1,0.732919255
560,0,G,0.476096111,2.207217059
560,5,N,1,0.649
560,1,G,0.319488818,2.122033898
560,2,N,5,0.953810624
560,4,N,2,0.813793103
560,3,N,1,0.382495948
231,4,G,1.259009009,7.525423729
231,2,G,0.965537048,2.878875568
231,3,N,1,0.51067513
231,1,G,1.178929968,4.916840123
231,5,G,0.489078561,2.529835152
231,0,G,1.370072545,8.387530623
656,5,N,1,0.392336922
656,1,G,0.416,2.118644068
656,3,N,1,0.214545455
656,4,G,0.435233963,2.063959066
656,2,N,1,0.296010768
656,0,G,0.579637749,3.713599359
315,4,G,1.801167902,6.521192555
315,0,G,1.770467282,16.64790792
315,2,G,1.097542386,5.559416196
315,1,G,1.605781649,6.903021821
315,3,G,0.58905394,5.150459237
315,5,G,0.761846002,3.270379338
460,3,G,0.654205607,1.813559322
460,0,G,5.392755104,2.372926254
460,2,G,1.275795564,1.673930589
460,5,G,0.752071823,2.231124807
460,4,G,3.061711465,2.026118366
460,1,G,2.171522364,1.966908797
133,1,G,0.547706198,2.073362004
133,3,G,0.397796143,1.619090098
133,4,G,0.348702053,2.916384181
133,2,G,0.594594595,1.254237288
133,0,G,1.69376392,1.170795306
133,5,G,0.612021858,1.550847458
527,0,G,1.339250993,2.252713769
527,1,G,0.72809746,1.233770387
527,2,G,0.462449131,1.832542373
527,5,N,1,0.577835052
527,4,G,0.388702085,1.482552343
527,3,N,1,0.412587413
212,0,N,1,0.578851744
212,5,N,1,0.3534179
212,4,N,1,0.641304348
212,1,N,1,0.522324865
212,2,N,1,0.467429577
212,3,N,1,0.699052133
250,5,G,1.750757333,12.32396448
250,0,G,3.379047521,12.32921902
250,3,G,1.138660558,1.935071708
250,2,G,1.858390132,3.967348529
250,4,G,1.649706913,20.93849071
250,1,G,2.914260788,4.408479048
415,0,G,0.580871206,16.57358558
415,2,G,0.985811134,3.662130978
415,4,G,1.583717928,4.9443833
415,1,G,1.242022329,5.185637823
415,5,G,1.028330986,4.796318947
415,3,G,0.536836221,3.094085092
717,4,G,1.582126648,1.29625998
717,1,G,1.176355579,1.368777877
717,5,G,0.768209408,0.992843691
717,2,G,0.662492173,1.176860722
717,0,G,1.588323603,2.945222304
717,3,N,1,0.589528377
390,4,N,1,0.494019139
390,2,N,1,0.334028605
390,1,G,0.204081633,0.830508475
390,0,G,0.092592593,0.915254237
390,3,N,1,0.236315087
390,5,N,1,0.144371941
261,1,G,0.657539118,1.108395743
261,3,N,3,0.934859155
261,2,G,0.431360947,2.1217828
261,4,G,0.586250451,1.647933393
261,0,G,0.836875466,1.356944093
261,5,N,4,0.885610766
730,5,G,0.383769199,1.899093417
730,0,G,1.571400306,4.508555673
730,1,G,1.005772931,1.887409201
730,3,N,1,0.542528736
730,2,G,0.472768533,0.896271186
730,4,G,1.376457119,1.416064849
701,2,G,0.670640835,2.274576271
701,1,G,0.630844174,6.985528031
701,5,G,0.461490749,6.86794163
701,4,G,0.867342652,15.63317797
701,0,G,0.878107131,8.820976894
701,3,N,1,0.568218299
999,4,G,1.238501051,1.409577094
999,0,G,1.386977578,3.629401358
999,1,G,0.731376975,3.337099812
999,5,N,1,0.428701181
999,2,G,0.553445114,1.990612777
999,3,N,1,0.432687271
675,2,N,2,0.84947644
675,5,G,0.221893491,2.291525424
675,0,G,0.571100297,1.929074316
675,4,G,0.39527027,1.672316384
675,1,N,1,0.604945718
675,3,N,1,0.525080906
539,2,G,1.023154378,3.478773204
539,4,G,0.915319443,7.129121726
539,0,G,1.053332141,9.87986529
539,1,G,0.900454164,3.595172597
539,3,G,0.794592565,1.962417097
539,5,G,0.707299542,3.905999792
737,3,G,0.462380473,3.848910412
737,1,G,0.91038861,13.42321164
737,2,G,0.715583826,4.974011299
737,5,G,0.552926644,7.755342668
737,0,G,1.300678022,9.669011832
737,4,G,0.956711989,12.89728069
657,4,G,1.025991273,1.718057366
657,0,G,3.373970346,0.643008475
657,1,G,1.042785677,1.446581604
657,5,N,2,0.779354207
657,2,G,0.984248616,1.170987039
657,3,N,1,0.769171779
768,5,G,1.002306425,1.318991743
768,0,G,1.751383467,7.035600214
768,3,G,0.501375516,0.912743252
768,4,G,1.403250054,2.391542544
768,1,G,1.239379975,2.352187623
768,2,G,0.864351168,3.353156904
736,3,G,0.092592593,0.915254237
736,5,N,1,0.811926606
736,0,N,4,0.885610766
736,4,G,0.376360809,0.990755008
736,2,N,3,0.919664269
736,1,N,2,0.872781065
152,3,G,1.078766051,1.304063712
152,2,G,1.517389745,2.055268976
152,0,G,4.39453624,3.957148049
152,1,G,2.05513157,2.845295996
152,4,G,2.479395377,2.898464982
152,5,G,2.024686909,1.774704189
906,5,G,0.247379834,2.535043518
906,1,G,0.333030218,3.511667895
906,4,G,0.367920943,2.026964561
906,2,N,1,0.662301216
906,0,N,1,0.377850672
906,3,N,1,0.249254473
56,1,G,1.479476153,0.996688097
56,4,G,1.744710681,1.136607272
56,5,G,0.365894975,1.667608286
56,3,G,0.415129151,1.224858757
56,0,G,1.367212902,1.797545295
56,2,G,1.088133241,0.872276029
428,5,N,1,0.812672176
428,2,G,0.092592593,0.915254237
428,1,N,1,0.706809584
428,4,G,0.43902439,0.694915254
428,0,G,0.420753065,1.24876982
428,3,N,1,0.856846473
217,3,N,1,0.245152355
217,5,G,0.035087719,0.966101695
217,4,G,0.072727273,0.93220339
217,2,N,1,0.47275641
217,1,G,0.113207547,0.898305085
217,0,G,0.113207547,0.898305085
151,0,G,1.183119012,1.962637635
151,4,G,0.742787046,1.985193844
151,3,G,0.404761905,0.711864407
151,1,G,0.769755896,1.343150875
151,5,G,0.317617866,0.853813559
151,2,N,1,0.4089477
950,1,G,2.87710386,6.503715303
950,4,G,3.14989592,2.093154982
950,3,G,1.35563946,2.813107345
950,0,G,3.569174863,7.692990165
950,5,G,1.761621361,1.423957856
950,2,G,2.102131274,3.209011157
430,1,G,0.792602378,1.283050847
430,0,G,0.622109743,2.833441982
430,5,G,0.311111111,0.762711864
430,4,G,0.539130435,1.949152542
430,2,G,0.354098361,1.723163842
430,3,N,1,0.170005488
791,2,G,2.017236467,0.99985757
791,4,G,3.714557372,1.382558595
791,1,G,2.016158498,2.12688417
791,0,G,2.851807415,3.025140688
791,3,G,0.700700431,1.233632436
791,5,G,1.134727273,1.180004291
470,4,G,1.21772376,1.712002205
470,3,G,0.542286007,1.437730287
470,0,G,1.645201214,2.091341738
470,2,G,0.699506837,1.914181506
470,5,G,0.812596006,0.959469418
470,1,G,1.769387755,0.977068794
787,3,G,0.43902439,1.853107345
787,0,G,3.026305757,1.411353242
787,5,G,0.275285481,2.770621469
787,2,G,0.671231038,2.525084746
787,4,G,1.078766051,1.304063712
787,1,G,1.093918111,1.874772377
362,1,G,0.966147552,2.122706261
362,4,G,0.851267506,1.951227949
362,0,G,3.026999832,1.063871543
362,5,G,0.425314733,1.992542373
362,3,G,0.278637771,1.824858757
362,2,G,0.833895921,1.565045124
611,2,G,1.018694885,1.264495986
611,3,G,0.372093023,2.186440678
611,4,G,0.919893942,1.971487407
611,5,G,0.592495063,1.716384181
611,1,G,1.267902439,1.523936961
611,0,G,1.842917516,2.032517831
516,5,N,3,0.934859155
516,1,G,0.258399396,2.42693541
516,3,N,1,0.242134063
516,4,G,0.452307692,1.573849879
516,2,N,1,0.738654147
516,0,G,1.332604307,1.131974862
645,4,G,5.373232944,1.76960029
645,0,G,9.732914615,1.967811609
645,1,G,5.529167112,1.971057279
645,2,G,2.9688648,1.792615783
645,5,G,3.516539813,1.494149809
645,3,G,3.439904272,0.970661619
164,3,N,21,0.987723214
164,4,G,0.657442348,1.4437046
164,0,G,1.119537815,1.105177618
164,1,G,0.449122807,1.207627119
164,5,G,0.317617866,0.853813559
164,2,G,0.3828125,0.929782082
681,5,N,1,0.812672176
681,1,N,1,0.604945718
681,4,N,4,0.909902597
681,0,G,0.485390034,2.130036121
681,2,N,1,0.613518198
681,3,G,0.113207547,0.898305085
216,5,N,1,0.698224852
216,3,N,1,0.619422572
216,2,N,1,0.698224852
216,4,N,1,0.261262996
216,0,N,2,0.84947644
216,1,N,1,0.380918221
832,5,N,1,0.18942637
832,2,N,1,0.254047537
832,0,N,1,0.371402878
832,4,N,1,0.212977637
832,3,N,1,0.347058824
832,1,N,1,0.219857569
554,4,G,1.457000903,1.477378887
554,5,G,0.559029022,2.395194164
554,1,G,1.376758159,1.748149916
554,2,G,0.995853339,1.991308127
554,0,G,2.775472523,2.064085849
554,3,G,0.60028551,1.637638808
98,0,G,0.345076622,9.626945694
98,2,N,1,0.289519804
98,4,G,0.302609233,7.841404358
98,5,G,0.398405516,3.658651951
98,3,N,1,0.536363636
98,1,G,0.24118987,4.216384181
319,4,G,0.373868047,1.541375872
319,2,N,1,0.734439834
319,1,G,0.697471665,0.972033898
319,3,N,1,0.619422572
319,5,N,1,0.364197531
319,0,G,0.725201939,1.565899317
